Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I2278,F909,MSP,JFK,58577,66006,2
I2279,F227-F910,DEN,MSP,55186,80517,21
I2280,F380-F910,ATL,MSP,48608,80517,42
I2281,F579-F910,ATL,MSP,30375,80517,7
I2282,F707-F910,ATL,MSP,49204,80517,13
I2283,F910,JFK,MSP,73088,80517,13
I2284,F911,JFK,ATL,20100,25599,111
I2285,F498-F912,MIA,LAS,20700,61492,5
I2286,F747-F912,DTW,LAS,20640,61492,64
I2287,F912,ATL,LAS,48874,61492,91
I2288,F913,CLT,MCO,20820,24217,107
I2289,F528-F914,ORD,ATL,20460,46286,77
I2290,F913-F914,CLT,ATL,20820,46286,53
I2291,F914,MCO,ATL,43361,46286,30
I2292,F152-F915,DFW,JFK,51390,87440,4
I2293,F296-F915,MSP,JFK,57248,87440,9
I2294,F316-F915,ORD,JFK,55984,87440,6
I2295,F369-F915,BOS,JFK,20340,87440,7
I2296,F299-F481-F915,PHX,JFK,27170,87440,10
I2297,F154-F536-F915,DTW,JFK,20100,87440,2
I2298,F536-F915,DFW,JFK,52210,87440,3
I2299,F653-F915,DEN,JFK,48752,87440,34
I2300,F721-F915,MIA,JFK,36924,87440,6
I2301,F842-F915,DTW,JFK,67265,87440,28
I2302,F915,ATL,JFK,81941,87440,51
I2303,F916,SEA,DEN,20400,27802,112
I2304,F65-F917,BOS,ATL,20940,67515,1
I2305,F198-F917,SEA,ATL,20820,67515,3
I2306,F280-F917,IAH,ATL,20460,67515,8
I2307,F312-F917,DFW,ATL,20760,67515,9
I2308,F333-F917,LAS,ATL,20760,67515,8
I2309,F454-F917,JFK,ATL,20520,67515,19
I2310,F917,DEN,ATL,58848,67515,112
I2311,F918,CLT,DEN,20340,30006,96
I2312,F127-F919,LAS,BOS,40300,75910,2
I2313,F238-F919,MSP,BOS,19980,75910,20
I2314,F351-F919,JFK,BOS,47903,75910,15
I2315,F564-F919,IAH,BOS,20100,75910,18
I2316,F652-F919,PHL,BOS,20640,75910,16
I2317,F760-F919,PHL,BOS,20760,75910,16
I2318,F919,DEN,BOS,63243,75910,9
I2319,F920,SFO,SEA,20580,25498,128
I2320,F68-F921,ORD,SFO,20220,57520,29
I2321,F432-F921,LAX,SFO,20400,57520,11
I2322,F921,SEA,SFO,52602,57520,61
I2323,F922,IAH,MIA,20160,27130,160
I2324,F156-F196-F923,EWR,ATL,19920,60313,7
I2325,F720-F923,CLT,ATL,20280,60313,18
I2326,F828-F923,ORD,ATL,36697,60313,32
I2327,F923,MIA,ATL,55998,60313,103
I2328,F924,BOS,MIA,20460,29586,160
I2329,F44-F925,EWR,BOS,19980,53519,4
I2330,F745-F925,ORD,BOS,21000,53519,26
I2331,F795-F925,ATL,BOS,35767,53519,14
I2332,F925,MIA,BOS,44393,53519,80
I2333,F295-F332-F926,ATL,ORD,19920,79456,13
I2334,F445-F926,DFW,ORD,38630,79456,42
I2335,F926,BOS,ORD,73197,79456,105
I2336,F927,EWR,ATL,20340,25735,96
I2337,F93-F928,MCO,EWR,19860,61139,1
I2338,F309-F928,JFK,EWR,20460,61139,1
I2339,F322-F928,JFK,EWR,20400,61139,27
I2340,F504-F928,PHL,EWR,20700,61139,6
I2341,F706-F928,DTW,EWR,20820,61139,17
I2342,F813-F928,BOS,EWR,20280,61139,22
I2343,F928,ATL,EWR,55744,61139,22
I2344,F694-F929,CLT,ATL,65084,84797,15
I2345,F14-F761-F929,LAX,ATL,20940,84797,1
I2346,F803-F929,MIA,ATL,20220,84797,32
I2347,F929,EWR,ATL,79402,84797,48
I2348,F930,JFK,DEN,20700,32440,160
I2349,F127-F931,LAS,IAH,40300,60012,1
I2350,F226-F931,MIA,IAH,20040,60012,9
I2351,F238-F931,MSP,IAH,19980,60012,16
I2352,F397-F931,MSP,IAH,19920,60012,71
I2353,F514-F931,ORD,IAH,20220,60012,3
I2354,F553-F931,ORD,IAH,35283,60012,24
I2355,F931,DEN,IAH,53771,60012,23
I2356,F932,LAS,MSP,19800,29191,96
I2357,F109-F933,SEA,LAX,19800,47190,18
I2358,F274-F933,LAS,LAX,20160,47190,14
I2359,F933,MSP,LAX,36089,47190,64
I2360,F934,LAX,SEA,57943,64855,96
I2361,F164-F935,LAS,ORD,20400,82421,13
I2362,F501-F935,DEN,ORD,20280,82421,52
I2363,F394-F867-F935,LAX,ORD,20580,82421,9
I2364,F935,SEA,ORD,69997,82421,22
I2365,F936,IAH,BOS,20700,32251,160
I2366,F56-F937,MSP,ATL,48488,67784,13
I2367,F445-F937,DFW,ATL,38630,67784,30
I2368,F541-F937,ORD,ATL,20040,67784,37
I2369,F925-F937,MIA,ATL,44393,67784,36
I2370,F937,BOS,ATL,60940,67784,44
I2371,F95-F938,PHL,JFK,54863,79533,3
I2372,F152-F938,DFW,JFK,51390,79533,2
I2373,F259-F938,MIA,JFK,58960,79533,8
I2374,F437-F938,DTW,JFK,51943,79533,29
I2375,F291-F536-F938,MCO,JFK,20880,79533,21
I2376,F536-F938,DFW,JFK,52210,79533,1
I2377,F578-F938,DFW,JFK,20700,79533,19
I2378,F674-F938,PHX,JFK,20100,79533,11
I2379,F686-F938,EWR,JFK,58866,79533,5
I2380,F203-F403-F727-F938,CLT,JFK,20520,79533,4
I2381,F747-F938,DTW,JFK,20640,79533,29
I2382,F87-F821-F938,EWR,JFK,43659,79533,3
I2383,F842-F938,DTW,JFK,67265,79533,23
I2384,F938,ATL,JFK,74034,79533,2
I2385,F939,LAX,MSP,19800,30901,101
I2386,F698-F940,PHL,LAS,20160,44014,50
I2387,F939-F940,LAX,LAS,19800,44014,59
I2388,F940,MSP,LAS,34623,44014,31
I2389,F184-F941,SFO,ORD,37887,85861,25
I2390,F884-F941,DEN,ORD,20040,85861,39
I2391,F940-F941,MSP,ORD,34623,85861,20
I2392,F941,LAS,ORD,74922,85861,76
I2393,F942,DFW,JFK,20040,30093,96
I2394,F63-F943,DTW,MSP,44138,70547,5
I2395,F519-F943,DEN,MSP,19800,70547,32
I2396,F943,JFK,MSP,63118,70547,59
I2397,F111-F944,SEA,LAX,53727,91939,38
I2398,F402-F944,DTW,LAX,20340,91939,7
I2399,F417-F944,DFW,LAX,70577,91939,8
I2400,F833-F944,MIA,LAX,20280,91939,36
I2401,F944,MSP,LAX,80838,91939,7
I2402,F945,ATL,ORD,20280,24672,50
I2403,F18-F946,PHL,MCO,20580,34690,1
I2404,F946,ORD,MCO,27400,34690,54
I2405,F104-F947,IAH,PHL,46202,61928,16
I2406,F319-F947,JFK,PHL,21000,61928,11
I2407,F528-F947,ORD,PHL,20460,61928,40
I2408,F947,MCO,PHL,55682,61928,19
I2409,F439-F689-F948,MIA,MSP,20580,83463,13
I2410,F948,PHL,MSP,76380,83463,83
I2411,F949,DEN,ORD,19860,26277,96
I2412,F544-F950,CLT,LAS,20640,58496,10
I2413,F634-F950,PHX,LAS,20220,58496,8
I2414,F768-F950,DFW,LAS,39411,58496,1
I2415,F804-F950,EWR,LAS,38188,58496,28
I2416,F950,ORD,LAS,47557,58496,49
I2417,F126-F951,ATL,IAH,19980,86873,35
I2418,F184-F951,SFO,IAH,37887,86873,11
I2419,F470-F511-F537-F951,SFO,IAH,20940,86873,4
I2420,F575-F951,SEA,IAH,20700,86873,41
I2421,F18-F632-F951,PHL,IAH,20580,86873,3
I2422,F138-F632-F951,EWR,IAH,20580,86873,1
I2423,F951,LAS,IAH,78044,86873,1
I2424,F952,LAX,SEA,20820,27732,160
I2425,F953,SEA,LAX,37650,44562,160
I2426,F954,LAX,DFW,50148,59071,160
I2427,F310-F955,ATL,LAX,32205,77679,3
I2428,F381-F955,MIA,LAX,20880,77679,6
I2429,F477-F955,CLT,LAX,39589,77679,8
I2430,F493-F955,MCO,LAX,48956,77679,31
I2431,F539-F955,BOS,LAX,30989,77679,5
I2432,F955,DFW,LAX,68756,77679,107
I2433,F956,SFO,ORD,19920,33253,160
I2434,F449-F957,CLT,JFK,20160,46458,2
I2435,F521-F957,CLT,JFK,19980,46458,10
I2436,F597-F957,BOS,JFK,21000,46458,6
I2437,F649-F957,PHX,JFK,21000,46458,44
I2438,F695-F957,LAS,JFK,20700,46458,11
I2439,F369-F808-F957,BOS,JFK,20340,46458,4
I2440,F691-F808-F957,EWR,JFK,20940,46458,10
I2441,F854-F957,SFO,JFK,20820,46458,34
I2442,F957,ORD,JFK,41117,46458,7
I2443,F323-F958,ATL,ORD,31012,65421,41
I2444,F623-F958,DTW,ORD,44976,65421,41
I2445,F664-F958,DFW,ORD,45049,65421,42
I2446,F958,JFK,ORD,60080,65421,36
I2447,F09-F959,IAH,JFK,56139,78882,59
I2448,F38-F959,DFW,JFK,48105,78882,5
I2449,F430-F959,ATL,JFK,47579,78882,1
I2450,F544-F959,CLT,JFK,20640,78882,5
I2451,F597-F959,BOS,JFK,21000,78882,5
I2452,F649-F959,PHX,JFK,21000,78882,42
I2453,F695-F959,LAS,JFK,20700,78882,9
I2454,F369-F808-F959,BOS,JFK,20340,78882,2
I2455,F959,ORD,JFK,73541,78882,32
I2456,F960,PHL,DFW,20520,29934,128
I2457,F174-F961,MSP,PHL,21000,56792,4
I2458,F223-F961,DTW,PHL,20400,56792,24
I2459,F486-F961,JFK,PHL,20520,56792,7
I2460,F700-F961,SEA,PHL,20640,56792,48
I2461,F893-F961,ATL,PHL,19800,56792,40
I2462,F961,DFW,PHL,47378,56792,5
I2463,F962,MIA,MSP,20520,31401,108
I2464,F31-F963,LAS,LAX,19980,68108,4
I2465,F175-F963,DFW,LAX,37191,68108,1
I2466,F244-F963,CLT,LAX,39000,68108,3
I2467,F274-F963,LAS,LAX,20160,68108,11
I2468,F627-F963,SEA,LAX,35942,68108,2
I2469,F678-F963,BOS,LAX,21000,68108,33
I2470,F833-F963,MIA,LAX,20280,68108,21
I2471,F962-F963,MIA,LAX,20520,68108,52
I2472,F963,MSP,LAX,57007,68108,33
I2473,F964,CLT,ORD,20160,24498,87
I2474,F18-F965,PHL,CLT,20580,33242,1
I2475,F945-F965,ATL,CLT,20280,33242,46
I2476,F965,ORD,CLT,28904,33242,81
I2477,F03-F966,JFK,MCO,20340,53044,11
I2478,F207-F966,EWR,MCO,21000,53044,17
I2479,F243-F966,MSP,MCO,20160,53044,22
I2480,F251-F966,IAH,MCO,20760,53044,2
I2481,F516-F966,PHX,MCO,20520,53044,9
I2482,F713-F966,ORD,MCO,19860,53044,59
I2483,F966,CLT,MCO,49647,53044,8
I2484,F104-F967,IAH,BOS,46202,67096,7
I2485,F257-F409-F967,MIA,BOS,20040,67096,12
I2486,F946-F967,ORD,BOS,27400,67096,41
I2487,F967,MCO,BOS,58974,67096,68
I2488,F538-F968,ATL,CLT,19800,87528,16
I2489,F541-F968,ORD,CLT,20040,87528,21
I2490,F598-F968,ORD,CLT,37335,87528,46
I2491,F968,BOS,CLT,82263,87528,45
I2492,F969,PHL,IAH,20160,29740,85
I2493,F373-F970,LAS,MCO,20460,41226,13
I2494,F800-F970,CLT,MCO,20700,41226,28
I2495,F969-F970,PHL,MCO,20160,41226,43
I2496,F970,IAH,MCO,35052,41226,44
I2497,F53-F971,CLT,ATL,65407,75428,26
I2498,F73-F971,DFW,ATL,50393,75428,13
I2499,F188-F971,IAH,ATL,34025,75428,30
I2500,F409-F971,ORD,ATL,39431,75428,14
I2501,F971,MCO,ATL,72503,75428,45
I2502,F972,BOS,DEN,20880,33547,96
I2503,F14-F973,LAX,BOS,20940,72556,3
I2504,F25-F973,DFW,BOS,36449,72556,3
I2505,F28-F973,PHX,BOS,20460,72556,2
I2506,F226-F973,MIA,BOS,20040,72556,6
I2507,F394-F973,LAX,BOS,20580,72556,11
I2508,F760-F973,PHL,BOS,20760,72556,17
I2509,F885-F973,LAS,BOS,46291,72556,8
I2510,F973,DEN,BOS,59889,72556,46
I2511,F974,EWR,IAH,20220,30345,160
I2512,F388-F975,ATL,EWR,53041,73087,10
I2513,F602-F975,DTW,EWR,20880,73087,28
I2514,F800-F975,CLT,EWR,20700,73087,17
I2515,F931-F975,DEN,EWR,53771,73087,13
I2516,F975,IAH,EWR,62962,73087,92
I2517,F82-F976,CLT,MIA,53087,91657,12
I2518,F211-F976,MSP,MIA,20580,91657,9
I2519,F305-F976,MCO,MIA,20580,91657,24
I2520,F14-F761-F976,LAX,MIA,20940,91657,1
I2521,F976,EWR,MIA,83782,91657,114
I2522,F977,IAH,LAX,20820,30787,128
I2523,F584-F978,SEA,IAH,20760,42906,62
I2524,F978,LAX,IAH,32939,42906,66
I2525,F79-F979,DEN,EWR,44969,76084,19
I2526,F187-F979,MCO,EWR,20820,76084,18
I2527,F200-F979,PHL,EWR,20580,76084,3
I2528,F353-F979,LAX,EWR,20820,76084,6
I2529,F371-F979,SFO,EWR,20880,76084,41
I2530,F507-F979,JFK,EWR,20580,76084,28
I2531,F979,IAH,EWR,65959,76084,13
I2532,F980,EWR,ORD,20760,25953,160
I2533,F377-F981,SFO,LAX,20100,59226,1
I2534,F415-F981,IAH,LAX,19920,59226,8
I2535,F544-F981,CLT,LAX,20640,59226,3
I2536,F748-F981,ATL,LAX,34625,59226,18
I2537,F804-F981,EWR,LAX,38188,59226,27
I2538,F97-F808-F981,MIA,LAX,20760,59226,1
I2539,F981,ORD,LAX,46617,59226,102
I2540,F982,PHX,ORD,20460,30868,160
I2541,F547-F983,ATL,PHX,35863,64619,1
I2542,F752-F768-F983,LAX,PHX,20400,64619,24
I2543,F854-F983,SFO,PHX,20820,64619,37
I2544,F983,ORD,PHX,54211,64619,98
I2545,F984,MCO,BOS,19800,27922,160
I2546,F538-F985,ATL,MCO,19800,49311,11
I2547,F985,BOS,MCO,41189,49311,149
I2548,F856-F986,JFK,BOS,20580,60007,38
I2549,F986,MCO,BOS,51885,60007,122
I2550,F124-F987,DFW,MCO,50368,87989,36
I2551,F987,BOS,MCO,79867,87989,124
I2552,F988,PHL,MCO,19920,26166,128
I2553,F989,MCO,PHL,33621,39867,128
I2554,F990,PHL,DFW,52349,61763,128
I2555,F20-F991,LAX,PHL,67082,88360,68
I2556,F34-F991,ORD,PHL,20400,88360,2
I2557,F444-F991,SFO,PHL,20760,88360,43
I2558,F560-F991,PHX,PHL,62218,88360,6
I2559,F814-F991,ATL,PHL,47546,88360,6
I2560,F991,DFW,PHL,78946,88360,3
I2561,F992,ORD,DFW,20280,26085,96
I2562,F993,DFW,SFO,28999,39578,96
I2563,F183-F994,LAS,ORD,20100,67956,26
I2564,F994,SFO,ORD,54623,67956,70
I2565,F995,JFK,CLT,19800,23715,160
I2566,F243-F996,MSP,JFK,20160,62760,19
I2567,F765-F996,ORD,JFK,34197,62760,4
I2568,F996,CLT,JFK,58845,62760,137
I2569,F302-F997,MSP,CLT,20520,81592,30
I2570,F323-F997,ATL,CLT,31012,81592,35
I2571,F519-F997,DEN,CLT,19800,81592,27
I2572,F313-F664-F997,DEN,CLT,35798,81592,3
I2573,F649-F957-F997,PHX,CLT,21000,81592,18
I2574,F997,JFK,CLT,77677,81592,47
I2575,F998,DFW,EWR,20280,30198,128
I2576,F86-F999,IAH,ORD,19920,70763,17
I2577,F305-F999,MCO,ORD,20580,70763,9
I2578,F452-F999,DFW,ORD,20040,70763,32
I2579,F569-F999,ATL,ORD,42230,70763,11
I2580,F782-F999,ATL,ORD,38922,70763,10
I2581,F999,EWR,ORD,65570,70763,49
I2582,F36-F1000,LAX,CLT,66369,86499,16
I2583,F138-F1000,EWR,CLT,20580,86499,1
I2584,F168-F1000,LAX,CLT,20340,86499,5
I2585,F256-F1000,LAS,CLT,66445,86499,34
I2586,F292-F1000,DFW,CLT,54108,86499,12
I2587,F429-F430-F1000,LAS,CLT,20520,86499,11
I2588,F355-F737-F1000,PHL,CLT,20220,86499,30
I2589,F737-F1000,MIA,CLT,58669,86499,18
I2590,F1000,ORD,CLT,82161,86499,1
I2591,F1001,MCO,EWR,20160,26955,96
I2592,F173-F1002,DEN,MCO,44811,65061,37
I2593,F211-F1002,MSP,MCO,20580,65061,3
I2594,F789-F1002,DFW,MCO,42064,65061,3
I2595,F874-F1002,DEN,MCO,20640,65061,38
I2596,F1002,EWR,MCO,58266,65061,15
I2597,F1003,MIA,DEN,20220,32586,160
I2598,F28-F1004,PHX,JFK,20460,49964,1
I2599,F198-F1004,SEA,JFK,20820,49964,2
I2600,F916-F1004,SEA,JFK,20400,49964,48
I2601,F1004,DEN,JFK,38224,49964,76
I2602,F63-F1005,DTW,MCO,44138,85205,2
I2603,F278-F1005,DEN,MCO,44804,85205,6
I2604,F519-F1005,DEN,MCO,19800,85205,14
I2605,F579-F1005,ATL,MCO,30375,85205,9
I2606,F664-F1005,DFW,MCO,45049,85205,27
I2607,F854-F957-F1005,SFO,MCO,20820,85205,14
I2608,F1004-F1005,DEN,MCO,38224,85205,33
I2609,F1005,JFK,MCO,78361,85205,55
I2610,F1006,MSP,MIA,19980,30861,128
I2611,F467-F1007,EWR,PHL,20940,44212,17
I2612,F736-F1007,ORD,PHL,20220,44212,45
I2613,F745-F1007,ORD,PHL,21000,44212,22
I2614,F1007,MIA,PHL,36859,44212,31
I2615,F572-F1008,MSP,ATL,20040,82822,41
I2616,F353-F603-F1008,LAX,ATL,20820,82822,13
I2617,F371-F689-F1008,SFO,ATL,20880,82822,12
I2618,F614-F699-F1008,PHX,ATL,20100,82822,9
I2619,F947-F1008,MCO,ATL,55682,82822,10
I2620,F1007-F1008,MIA,ATL,36859,82822,13
I2621,F1008,PHL,ATL,78003,82822,30
I2622,F1009,LAS,MSP,20580,29971,128
I2623,F295-F1010,ATL,DEN,19920,43631,3
I2624,F331-F1010,LAS,DEN,20340,43631,9
I2625,F510-F1010,BOS,DEN,20700,43631,36
I2626,F850-F1010,SFO,DEN,20040,43631,63
I2627,F1010,MSP,DEN,38717,43631,17
I2628,F14-F1011,LAX,EWR,20940,84897,2
I2629,F71-F1011,ATL,EWR,54030,84897,13
I2630,F172-F1011,DFW,EWR,20700,84897,13
I2631,F198-F1011,SEA,EWR,20820,84897,1
I2632,F204-F1011,MSP,EWR,39808,84897,2
I2633,F502-F1011,SEA,EWR,34183,84897,57
I2634,F588-F1011,ATL,EWR,56366,84897,10
I2635,F459-F714-F1011,IAH,EWR,43429,84897,3
I2636,F1011,DEN,EWR,73305,84897,27
I2637,F1012,LAX,MSP,20700,31801,128
I2638,F55-F1013,EWR,MIA,33711,70056,2
I2639,F247-F1013,DEN,MIA,51500,70056,2
I2640,F627-F1013,SEA,MIA,35942,70056,3
I2641,F671-F1013,SEA,MIA,20340,70056,56
I2642,F1013,MSP,MIA,59175,70056,65
I2643,F1014,PHX,ORD,20220,30628,96
I2644,F83-F1015,SFO,LAS,20220,58465,1
I2645,F449-F1015,CLT,LAS,20160,58465,2
I2646,F718-F1015,SFO,LAS,20040,58465,26
I2647,F435-F748-F1015,DTW,LAS,20520,58465,1
I2648,F848-F1015,SFO,LAS,19980,58465,34
I2649,F1015,ORD,LAS,47526,58465,32
I2650,F1016,SFO,DFW,20460,31039,66
I2651,F195-F1017,SEA,SFO,20400,57707,3
I2652,F347-F1017,LAX,SFO,19920,57707,5
I2653,F535-F1017,ATL,SFO,20040,57707,4
I2654,F629-F1017,MIA,SFO,19920,57707,30
I2655,F852-F1017,PHL,SFO,19920,57707,42
I2656,F1017,DFW,SFO,47128,57707,12
I2657,F1018,LAS,DFW,20700,28323,96
I2658,F219-F1019,MSP,LAS,40796,69795,2
I2659,F223-F1019,DTW,LAS,20400,69795,10
I2660,F299-F1019,PHX,LAS,27170,69795,9
I2661,F524-F1019,ORD,LAS,20460,69795,8
I2662,F629-F1019,MIA,LAS,19920,69795,14
I2663,F752-F1019,LAX,LAS,20400,69795,45
I2664,F1019,DFW,LAS,62172,69795,8
I2665,F1020,ATL,MSP,20520,27085,96
I2666,F134-F1021,EWR,MIA,32475,55835,2
I2667,F283-F1021,JFK,MIA,20760,55835,12
I2668,F295-F1021,ATL,MIA,19920,55835,4
I2669,F556-F1021,SFO,MIA,21000,55835,55
I2670,F1021,MSP,MIA,44954,55835,23
I2671,F517-F1022,CLT,JFK,52981,67441,10
I2672,F561-F1022,ORD,JFK,20820,67441,45
I2673,F720-F1022,CLT,JFK,20280,67441,10
I2674,F781-F795-F1022,EWR,JFK,20580,67441,13
I2675,F823-F1022,CLT,JFK,40420,67441,2
I2676,F1022,MIA,JFK,59535,67441,16
I2677,F1023,CLT,DEN,21000,30666,96
I2678,F246-F1024,SFO,DFW,20100,53081,6
I2679,F611-F1024,CLT,DFW,20160,53081,59
I2680,F652-F1024,PHL,DFW,20640,53081,15
I2681,F760-F1024,PHL,DFW,20760,53081,6
I2682,F1024,DEN,DFW,48437,53081,6
I2683,F151-F1025,LAS,ATL,20100,78599,1
I2684,F174-F1025,MSP,ATL,21000,78599,3
I2685,F223-F1025,DTW,ATL,20400,78599,9
I2686,F263-F1025,PHL,ATL,58134,78599,7
I2687,F51-F320-F1025,CLT,ATL,19860,78599,14
I2688,F362-F1025,CLT,ATL,20880,78599,4
I2689,F539-F1025,BOS,ATL,30989,78599,3
I2690,F617-F1025,PHL,ATL,20760,78599,13
I2691,F767-F1025,ORD,ATL,20460,78599,35
I2692,F834-F1025,MSP,ATL,44512,78599,5
I2693,F1025,DFW,ATL,73316,78599,2
I2694,F1026,DTW,ATL,20160,24471,77
I2695,F387-F1027,PHX,DTW,20040,53899,1
I2696,F568-F1027,BOS,DTW,20640,53899,10
I2697,F578-F1027,DFW,DTW,20700,53899,13
I2698,F911-F1027,JFK,DTW,20100,53899,49
I2699,F1027,ATL,DTW,49588,53899,55
I2700,F284-F1028,MSP,JFK,41956,63980,64
I2701,F86-F306-F1028,IAH,JFK,19920,63980,18
I2702,F390-F436-F1028,BOS,JFK,20160,63980,25
I2703,F436-F1028,ATL,JFK,37531,63980,2
I2704,F573-F1028,PHL,JFK,50860,63980,7
I2705,F1028,DTW,JFK,60308,63980,12
I2706,F76-F1029,CLT,DTW,49764,84042,14
I2707,F90-F1029,ATL,DTW,51594,84042,18
I2708,F28-F278-F1029,PHX,DTW,20460,84042,1
I2709,F302-F1029,MSP,DTW,20520,84042,11
I2710,F350-F1029,CLT,DTW,20580,84042,23
I2711,F380-F1029,ATL,DTW,48608,84042,18
I2712,F413-F1029,CLT,DTW,71800,84042,35
I2713,F93-F579-F1029,MCO,DTW,19860,84042,3
I2714,F586-F1029,DFW,DTW,65170,84042,4
I2715,F1029,JFK,DTW,80370,84042,1
I2716,F1030,BOS,ORD,21000,27259,128
I2717,F37-F38-F1031,SFO,SEA,20400,74762,16
I2718,F473-F1031,SFO,SEA,21000,74762,23
I2719,F521-F1031,CLT,SEA,19980,74762,6
I2720,F526-F1031,PHL,SEA,54599,74762,25
I2721,F576-F1031,LAS,SEA,38414,74762,14
I2722,F757-F1031,PHL,SEA,19860,74762,27
I2723,F1031,ORD,SEA,62338,74762,17
I2724,F1032,LAS,ATL,20760,33378,160
I2725,F01-F1033,PHX,DEN,48868,75192,33
I2726,F97-F1033,MIA,DEN,20760,75192,1
I2727,F152-F1033,DFW,DEN,51390,75192,1
I2728,F201-F1033,IAH,DEN,44995,75192,3
I2729,F470-F511-F1033,SFO,DEN,20940,75192,8
I2730,F568-F1033,BOS,DEN,20640,75192,5
I2731,F674-F1033,PHX,DEN,20100,75192,8
I2732,F703-F1033,MIA,DEN,19860,75192,6
I2733,F341-F758-F1033,EWR,DEN,20580,75192,1
I2734,F1026-F1033,DTW,DEN,20160,75192,51
I2735,F1033,ATL,DEN,66525,75192,43
I2736,F1034,ORD,DFW,20880,26685,128
I2737,F72-F1035,MCO,ORD,20700,41338,1
I2738,F291-F1035,MCO,ORD,20880,41338,17
I2739,F381-F1035,MIA,ORD,20880,41338,4
I2740,F441-F1035,DEN,ORD,20880,41338,10
I2741,F444-F1035,SFO,ORD,20760,41338,32
I2742,F535-F1035,ATL,ORD,20040,41338,3
I2743,F893-F1035,ATL,ORD,19800,41338,21
I2744,F1016-F1035,SFO,ORD,20460,41338,30
I2745,F1035,DFW,ORD,35533,41338,10
I2746,F141-F1036,CLT,JFK,46261,60271,9
I2747,F544-F1036,CLT,JFK,20640,60271,2
I2748,F549-F1036,MIA,JFK,20880,60271,9
I2749,F718-F1036,SFO,JFK,20040,60271,16
I2750,F964-F1036,CLT,JFK,20160,60271,41
I2751,F1036,ORD,JFK,54930,60271,51
I2752,F1037,SFO,DFW,20400,30979,128
I2753,F291-F1038,MCO,LAX,20880,74697,9
I2754,F524-F1038,ORD,LAX,20460,74697,6
I2755,F825-F1038,EWR,LAX,19800,74697,77
I2756,F1024-F1038,DEN,LAX,48437,74697,4
I2757,F1038,DFW,LAX,65774,74697,32
I2758,F1039,SFO,LAS,20820,23808,96
I2759,F495-F1040,IAH,SFO,20160,51674,34
I2760,F1040,LAS,SFO,48686,51674,62
I2761,F564-F612-F1041,IAH,ORD,20100,75777,9
I2762,F612-F1041,DEN,ORD,39748,75777,35
I2763,F921-F1041,SEA,ORD,52602,75777,27
I2764,F1041,SFO,ORD,62444,75777,25
