Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I2277,F498-F853-F917,EWR,MCO,20100,77909,5
I2278,F877-F917,MSP,MCO,20820,77909,44
I2279,F917,ATL,MCO,74984,77909,10
I2280,F918,LAX,MSP,20160,31261,128
I2281,F41-F919,ATL,EWR,19860,61684,11
I2282,F107-F919,SEA,EWR,19800,61684,9
I2283,F260-F919,PHX,EWR,33815,61684,26
I2284,F00-F265-F919,MCO,EWR,19860,61684,9
I2285,F265-F919,PHX,EWR,39358,61684,7
I2286,F378-F919,LAX,EWR,19860,61684,22
I2287,F613-F919,CLT,EWR,20340,61684,31
I2288,F919,MSP,EWR,54403,61684,13
I2289,F202-F920,CLT,DFW,20580,90659,17
I2290,F618-F920,DEN,DFW,59963,90659,30
I2291,F630-F920,DEN,DFW,40235,90659,4
I2292,F684-F920,MSP,DFW,40807,90659,19
I2293,F920,EWR,DFW,80741,90659,58
I2294,F921,SEA,LAS,21000,27277,160
I2295,F404-F922,SEA,ATL,20160,52679,16
I2296,F673-F922,SFO,ATL,20640,52679,41
I2297,F922,LAS,ATL,40061,52679,103
I2298,F316-F923,JFK,PHX,41961,74447,11
I2299,F396-F923,EWR,PHX,44947,74447,24
I2300,F480-F923,DEN,PHX,45656,74447,1
I2301,F544-F923,DFW,PHX,20520,74447,2
I2302,F412-F761-F923,LAS,PHX,19800,74447,5
I2303,F907-F923,DTW,PHX,56501,74447,21
I2304,F923,ATL,PHX,62977,74447,96
I2305,F49-F924,MSP,MCO,21000,92538,1
I2306,F105-F924,DTW,MCO,20400,92538,7
I2307,F264-F924,MSP,MCO,20460,92538,14
I2308,F308-F924,MSP,MCO,35061,92538,7
I2309,F689-F924,CLT,MCO,63240,92538,4
I2310,F767-F924,SFO,MCO,62384,92538,40
I2311,F768-F924,SFO,MCO,20160,92538,58
I2312,F813-F924,IAH,MCO,19980,92538,10
I2313,F924,PHX,MCO,79178,92538,19
I2314,F925,DEN,SFO,20640,27624,86
I2315,F142-F926,DFW,MSP,20520,65047,16
I2316,F925-F926,DEN,MSP,20640,65047,42
I2317,F926,SFO,MSP,53568,65047,70
I2318,F39-F927,LAX,SFO,20520,84610,1
I2319,F412-F927,LAS,SFO,19800,84610,5
I2320,F304-F528-F927,IAH,SFO,20760,84610,4
I2321,F760-F927,IAH,SFO,21000,84610,72
I2322,F927,MSP,SFO,73131,84610,46
I2323,F928,MSP,ATL,20100,26665,128
I2324,F230-F929,LAS,DFW,20700,51477,5
I2325,F674-F929,LAS,DFW,26810,51477,35
I2326,F853-F929,MIA,DFW,31798,51477,26
I2327,F877-F929,MSP,DFW,20820,51477,31
I2328,F929,ATL,DFW,46194,51477,31
I2329,F140-F930,SEA,ATL,41868,68464,7
I2330,F186-F930,EWR,ATL,35876,68464,5
I2331,F107-F210-F930,SEA,ATL,19800,68464,10
I2332,F454-F930,CLT,ATL,20760,68464,19
I2333,F611-F930,MIA,ATL,28841,68464,16
I2334,F670-F930,LAX,ATL,19800,68464,27
I2335,F699-F930,MCO,ATL,32951,68464,24
I2336,F930,DFW,ATL,63181,68464,20
