iata_code,lat,lon,name,type,iso3,iso_region,municipality
TCB,26.74530029,-77.39129639,Treasure Cay Airport,medium_airport,BHS,BS-MH,Treasure Cay
CCZ,25.41710091,-77.88089752,Chub Cay Airport,medium_airport,BHS,BS-NB,
BIM,25.69989967,-79.26470184,South Bimini Airport,medium_airport,BHS,BS-BI,South Bimini
ATC,24.6294,-75.673797,Arthur's Town Airport,medium_airport,BHS,BS-CI,Arthur's Town
ZSA,24.06329918,-74.52400208,San Salvador Airport,medium_airport,BHS,BS-SR,San Salvador
TBI,24.3153,-75.452301,New Bight Airport,medium_airport,BHS,BS-CI,Cat Island
GGT,23.56259918,-75.87799835,Exuma International Airport,medium_airport,BHS,BS-EX,George Town
ELH,25.47489929,-76.6835022,North Eleuthera Airport,medium_airport,BHS,BS-HI,North Eleuthera
GHB,25.28470039,-76.33100128,Governor's Harbour Airport,medium_airport,BHS,BS-GH,Governor's Harbour
FPO,26.55870056,-78.69560242,Grand Bahama International Airport,medium_airport,BHS,BS-FP,Freeport
LGI,23.17900085,-75.09359741,Deadman's Cay Airport,medium_airport,BHS,BS-LI,Deadman's Cay
SML,23.582317,-75.268621,Stella Maris Airport,medium_airport,BHS,BS-LI,Stella Maris
MYG,22.379499,-73.013494,Mayaguana Airport,medium_airport,BHS,BS-MG,Abrahams Bay
CRI,22.74559975,-74.18240356,Colonel Hill Airport,medium_airport,BHS,BS-AC,Colonel Hill
BNX,44.94139862,17.29750061,Banja Luka International Airport,medium_airport,BIH,BA-SRP,Banja Luka
SJJ,43.82460022,18.331499100000002,Sarajevo International Airport,large_airport,BIH,BA-BIH,Sarajevo
OMO,43.28290176,17.84589958,Mostar International Airport,medium_airport,BIH,BA-BIH,Mostar
MSQ,53.88249969,28.03070068,Minsk National Airport,large_airport,BLR,BY-MI,Minsk
GME,52.52700043,31.01670074,Gomel Airport,medium_airport,BLR,BY-HO,Gomel
MVQ,53.95489883,30.095100399999996,Mogilev Airport,medium_airport,BLR,BY-MA,Mogilev
BQT,52.108299,23.8981,Brest Airport,medium_airport,BLR,BY-BR,Brest
GNA,53.60200119,24.05380058,Hrodna Airport,medium_airport,BLR,BY-HR,Hrodna
PND,16.10239983,-88.8082962,Punta Gorda Airport,medium_airport,BLZ,BZ-TOL,Punta Gorda
PLJ,16.53695679,-88.36151123,Placencia Airport,medium_airport,BLZ,BZ-SC,Placencia
DGA,16.98250961,-88.23098755,Dangriga Airport,medium_airport,BLZ,BZ-SC,Dangriga
CZH,18.38220024,-88.41190338,Corozal Municipal Airport,medium_airport,BLZ,BZ-CZL,Corozal
CYC,17.70079994,-88.04109955,Caye Chapel Airport,medium_airport,BLZ,BZ-BZ,Caye Chapel
CUK,17.73469925,-88.03250122,Caye Caulker Airport,medium_airport,BLZ,BZ-BZ,Caye Caulker
BGK,16.51936913,-88.40791321,Big Creek Airport,medium_airport,BLZ,BZ-SC,Big Creek
BZE,17.53910065,-88.30819702,Philip S. W. Goldson International Airport,large_airport,BLZ,BZ-BZ,Belize City
SJX,18.35610008,-88.13079834,Sartaneja Airport,medium_airport,BLZ,BZ-CZL,Sartaneja
TZA,17.51638985,-88.19444275,Belize City Municipal Airport,medium_airport,BLZ,BZ-BZ,Belize City
SPR,17.9139,-87.9711,San Pedro Airport,medium_airport,BLZ,BZ-CY,San Pedro
BCV,17.269603,-88.776496,Hector Silva Airstrip,small_airport,BLZ,BZ-CY,Belmopan
BDA,32.36399841,-64.67870331,L.F. Wade International International Airport,medium_airport,BMU,BM-U-A,Hamilton
CIJ,-11.04039955,-68.78299713,Capitán Aníbal Arab Airport,medium_airport,BOL,BO-N,Cobija
SRE,-19.246835,-65.149611,Alcantarí Airport,medium_airport,BOL,BO-H,Yamparaez
CBB,-17.42110062,-66.17710114,Jorge Wilsterman International Airport,medium_airport,BOL,BO-C,Cochabamba
CCA,-16.976834,-65.14556800000001,Chimore Airport,small_airport,BOL,BO-C,Chimore
SRZ,-17.81159973,-63.17150116,El Trompillo Airport,medium_airport,BOL,BO-S,Santa Cruz
GYA,-10.82059956,-65.34559631,Capitán de Av. Emilio Beltrán Airport,small_airport,BOL,BO-B,Guayaramerín
LPB,-16.51329994,-68.19229889,El Alto International Airport,medium_airport,BOL,BO-L,La Paz / El Alto
PUR,-11.107663,-67.55115500000001,Puerto Rico Airport,small_airport,BOL,BO-N,Puerto Rico/Manuripi
REY,-14.3044,-67.353401,Reyes Airport,small_airport,BOL,BO-B,Reyes
RIB,-11.0,-66.0,Capitán Av. Selin Zeitun Lopez Airport,small_airport,BOL,BO-B,Riberalta
SRJ,-14.85919952,-66.73750305,Capitán Av. German Quiroga G. Airport,small_airport,BOL,BO-B,San Borja
TJA,-21.555700299999998,-64.70130157,Capitan Oriel Lea Plaza Airport,medium_airport,BOL,BO-T,Tarija
VVI,-17.6448,-63.135399,Viru Viru International Airport,large_airport,BOL,BO-S,Santa Cruz
PSZ,-18.975301,-57.820599,Capitán Av. Salvador Ogaya G. airport,medium_airport,BOL,BO-S,Puerto Suárez
TUR,-3.7860100269999997,-49.72029877,Tucuruí Airport,medium_airport,BRA,BR-PA,Tucuruí
JTC,-22.16685914,-49.05028667,Bauru - Arealva Airport,medium_airport,BRA,BR-SP,Bauru
SJL,-0.14835,-66.9855,São Gabriel da Cachoeira Airport,medium_airport,BRA,BR-AM,São Gabriel Da Cachoeira
IZA,-21.513055800000004,-43.17305756,Zona da Mata Regional Airport,medium_airport,BRA,BR-MG,Juiz De Fora
PAV,-9.40087986,-38.25059891,Paulo Afonso Airport,medium_airport,BRA,BR-BA,Paulo Afonso
URG,-29.78219986,-57.03820038,Rubem Berta Airport,medium_airport,BRA,BR-RS,Uruguaiana
SOD,-23.478001000000003,-47.490002000000004,Sorocaba Airport,small_airport,BRA,BR-SP,Sorocaba
UBA,-19.76472282,-47.96611023,Mário de Almeida Franco Airport,medium_airport,BRA,BR-MG,Uberaba
BVH,-12.69439983,-60.09830093,Brigadeiro Camarão Airport,medium_airport,BRA,BR-RO,Vilhena
VIX,-20.258057,-40.286388,Eurico de Aguiar Salles Airport,medium_airport,BRA,BR-ES,Vitória
LVR,-13.037861,-55.95025,Municipal Bom Futuro Airport,small_airport,BRA,BR-MT,Lucas do Rio Verde
IZA,-21.513085999999998,-43.173069,Presidente Itamar Franco Airport,medium_airport,BRA,BR-MG,Juiz de Fora
UDI,-18.883612,-48.225277,Ten. Cel. Aviador César Bombonato Airport,medium_airport,BRA,BR-MG,Uberlândia
NPR,-7.125833,-55.400833,Novo Progresso Airport,small_airport,BRA,BR-PA,Novo Progresso
ROO,-16.586,-54.7248,Maestro Marinho Franco Airport,small_airport,BRA,BR-MT,Rondonópolis
MVS,-18.048900600000003,-39.86420059,Mucuri Airport,small_airport,BRA,BR-BA,Mucuri
TBT,-4.255670071,-69.93579865,Tabatinga Airport,medium_airport,BRA,BR-AM,Tabatinga
IRZ,-0.3786,-64.9923,Tapuruquara Airport,small_airport,BRA,BR-AM,Santa Isabel Do Rio Negro
JPR,-10.87080002,-61.8465004,Ji-Paraná Airport,small_airport,BRA,BR-RO,Ji-Paraná
AUX,-7.227869999999999,-48.240501,Araguaína Airport,medium_airport,BRA,BR-TO,Araguaína
LCB,-15.1934,-59.3848,Pontes e Lacerda Airport,small_airport,BRA,BR-MT,Pontes e Lacerda
BAZ,-0.981292,-62.919601,Barcelos Airport,small_airport,BRA,BR-AM,Barcelos
FEC,-12.2003,-38.906799,João Durval Carneiro Airport,small_airport,BRA,BR-BA,Feira De Santana
PGZ,-25.1847,-50.1441,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,medium_airport,BRA,BR-PR,Ponta Grossa
TJL,-20.75419998,-51.68420029,Plínio Alarcom Airport,small_airport,BRA,BR-MS,Três Lagoas
PTO,-26.217184000000003,-52.694463,Juvenal Loureiro Cardoso Airport,small_airport,BRA,BR-PR,Pato Branco
OAL,-11.495999999999999,-61.4508,Cacoal Airport,small_airport,BRA,BR-RO,Cacoal
DOU,-22.2019,-54.926601,Dourados Airport,small_airport,BRA,BR-MS,Dourados
VAL,-13.2965,-38.992401,Valença Airport,small_airport,BRA,BR-BA,Valença
TXF,-17.52449989,-39.66849899,9 de Maio - Teixeira de Freitas Airport,small_airport,BRA,BR-BA,Teixeira De Freitas
SRA,-27.9067,-54.520401,Santa Rosa Airport,small_airport,BRA,BR-RS,Santa Rosa
TFF,-3.3829400539999996,-64.72409821,Tefé Airport,medium_airport,BRA,BR-AM,Tefé
PVH,-8.709289551,-63.90230179,Governador Jorge Teixeira de Oliveira Airport,medium_airport,BRA,BR-RO,Porto Velho
TOW,-24.6863,-53.697497999999996,Toledo Airport,small_airport,BRA,BR-PR,Toledo
CWB,-25.5284996,-49.17580032,Afonso Pena Airport,large_airport,BRA,BR-PR,Curitiba
CXJ,-29.19709969,-51.1875,Hugo Cantergiani Regional Airport,medium_airport,BRA,BR-RS,Caxias Do Sul
CGB,-15.65289974,-56.11669922,Marechal Rondon Airport,medium_airport,BRA,BR-MT,Cuiabá
CZS,-7.599909782,-72.76950073,Cruzeiro do Sul Airport,medium_airport,BRA,BR-AC,Cruzeiro Do Sul
BYO,-21.2473,-56.4525,Bonito Airport,small_airport,BRA,BR-MS,Bonito
PPB,-22.17510033,-51.42459869,Presidente Prudente Airport,medium_airport,BRA,BR-SP,Presidente Prudente
MAO,-3.03861,-60.049702,Eduardo Gomes International Airport,large_airport,BRA,BR-AM,Manaus
IGU,-25.60027885,-54.48500061,Cataratas International Airport,medium_airport,BRA,BR-PR,Foz Do Iguaçu
CMG,-19.01194382,-57.67139053,Corumbá International Airport,medium_airport,BRA,BR-MS,Corumbá
FLN,-27.67027855,-48.55250168,Hercílio Luz International Airport,large_airport,BRA,BR-SC,Florianópolis
FOR,-3.7762799260000004,-38.53260039999999,Pinto Martins International Airport,medium_airport,BRA,BR-CE,Fortaleza
GIG,-22.80999947,-43.25055695,Rio Galeão – Tom Jobim International Airport,large_airport,BRA,BR-RJ,Rio De Janeiro
GYN,-16.63199997,-49.22069931,Santa Genoveva Airport,medium_airport,BRA,BR-GO,Goiânia
GRU,-23.43555641,-46.47305679,Guarulhos - Governador André Franco Montoro International Airport,large_airport,BRA,BR-SP,São Paulo
GVR,-18.89520073,-41.98220062,Coronel Altino Machado de Oliveira Airport,small_airport,BRA,BR-MG,Governador Valadares
ATM,-3.253910065,-52.25400162,Altamira Airport,medium_airport,BRA,BR-PA,Altamira
ITB,-4.242340088,-56.000701899999996,Itaituba Airport,medium_airport,BRA,BR-PA,Itaituba
IOS,-14.81599998,-39.03319931,Bahia - Jorge Amado Airport,medium_airport,BRA,BR-BA,Ilhéus
FEN,-3.8549300000000004,-32.423302,Fernando de Noronha Airport,medium_airport,BRA,BR-PE,Fernando De Noronha
THE,-5.059939861,-42.82350159,Senador Petrônio Portela Airport,medium_airport,BRA,BR-PI,Teresina
CAW,-21.69829941,-41.30170059,Bartolomeu Lisandro Airport,medium_airport,BRA,BR-RJ,Campos Dos Goytacazes
CCM,-28.72444344,-49.42139053,Diomício Freitas Airport,medium_airport,BRA,BR-SC,Criciúma
JJD,-2.906425,-40.357338,Comandante Ariston Pessoa Airport,medium_airport,BRA,BR-CE,Jijoca de Jericoacoara
ARX,-4.568611,-37.804722,Aracati Airport,medium_airport,BRA,BR-CE,Aracati
AQA,-21.81200027,-48.13299942,Araraquara Airport,medium_airport,BRA,BR-SP,Araraquara
AJU,-10.98400021,-37.07030106,Santa Maria Airport,medium_airport,BRA,BR-SE,Aracaju
AFL,-9.866389275,-56.10499954,Piloto Osvaldo Marques Dias Airport,medium_airport,BRA,BR-MT,Alta Floresta
ARU,-21.141300199999996,-50.42470169,Araçatuba Airport,medium_airport,BRA,BR-SP,Araçatuba
AAX,-19.5632,-46.96039963,Romeu Zema Airport,small_airport,BRA,BR-MG,Araxá
BEL,-1.37925005,-48.47629929,Val de Cans/Júlio Cezar Ribeiro International Airport,large_airport,BRA,BR-PA,Belém
CLV,-17.72529984,-48.60749817,Nelson Ribeiro Guimarães Airport,small_airport,BRA,BR-GO,Caldas Novas
PLU,-19.851200100000003,-43.95059967,Pampulha - Carlos Drummond de Andrade Airport,medium_airport,BRA,BR-MG,Belo Horizonte
BAU,-22.34499931,-49.05379868,Bauru Airport,medium_airport,BRA,BR-SP,Bauru
BVB,2.8413889410000004,-60.6922226,Atlas Brasil Cantanhede Airport,medium_airport,BRA,BR-RR,Boa Vista
CAC,-25.00029945,-53.50080109,Cascavel Airport,medium_airport,BRA,BR-PR,Cascavel
CFC,-26.78840065,-50.93980026,Caçador Airport,small_airport,BRA,BR-SC,Caçador
CNF,-19.62444305,-43.9719429,Tancredo Neves International Airport,large_airport,BRA,BR-MG,Belo Horizonte
CGR,-20.46870041,-54.67250061,Campo Grande Airport,medium_airport,BRA,BR-MS,Campo Grande
XAP,-27.13419914,-52.65660095,Serafin Enoss Bertaso Airport,medium_airport,BRA,BR-SC,Chapecó
CKS,-6.115277767,-50.00138855,Carajás Airport,medium_airport,BRA,BR-PA,Parauapebas
BSB,-15.86916733,-47.92083359,Presidente Juscelino Kubistschek International Airport,large_airport,BRA,BR-DF,Brasília
IMP,-5.53129,-47.459998999999996,Prefeito Renato Moreira Airport,medium_airport,BRA,BR-MA,Imperatriz
IPN,-19.47069931,-42.48759842,Usiminas Airport,medium_airport,BRA,BR-MG,Ipatinga
JDF,-21.79150009,-43.38679886,Francisco de Assis Airport,medium_airport,BRA,BR-MG,Juiz De Fora
PET,-31.718398999999998,-52.327702,João Simões Lopes Neto International Airport,medium_airport,BRA,BR-RS,Pelotas
PNZ,-9.362409592,-40.56909943,Senador Nilo Coelho Airport,medium_airport,BRA,BR-PE,Petrolina
PMG,-22.5496006,-55.70259857,Ponta Porã Airport,medium_airport,BRA,BR-MS,Ponta Porã
BPS,-16.438601000000002,-39.080898,Porto Seguro Airport,medium_airport,BRA,BR-BA,Porto Seguro
RBR,-9.868888855,-67.89805603,Plácido de Castro Airport,medium_airport,BRA,BR-AC,Rio Branco
REC,-8.126489638999999,-34.92359924,Guararapes - Gilberto Freyre International Airport,medium_airport,BRA,BR-PE,Recife
SDU,-22.91049957,-43.16310120000001,Santos Dumont Airport,medium_airport,BRA,BR-RJ,Rio De Janeiro
RAO,-21.13638878,-47.77666855,Leite Lopes Airport,medium_airport,BRA,BR-SP,Ribeirão Preto
JJG,-28.6753,-49.0596,Humberto Ghizzo Bortoluzzi Regional Airport,small_airport,BRA,BR-SC,Jaguaruna
NAT,-5.768056,-35.376111,Governador Aluízio Alves International Airport,large_airport,BRA,BR-RN,Natal
SLZ,-2.58536005,-44.23410034,Marechal Cunha Machado International Airport,medium_airport,BRA,BR-MA,São Luís
RIA,-29.711399,-53.688202000000004,Santa Maria Airport,medium_airport,BRA,BR-RS,Santa Maria
STM,-2.424721956,-54.78583145,Maestro Wilson Fonseca Airport,medium_airport,BRA,BR-PA,Santarém
SMT,-12.479177,-55.672341,Adolino Bedin Regional Airport,small_airport,BRA,BR-MT,Sorriso
CGH,-23.62611008,-46.65638733,Congonhas Airport,large_airport,BRA,BR-SP,São Paulo
SJP,-20.8166008,-49.40650177,Prof. Eribelto Manoel Reino State Airport,medium_airport,BRA,BR-SP,São José Do Rio Preto
SSA,-12.9086113,-38.32249832,Deputado Luiz Eduardo Magalhães International Airport,large_airport,BRA,BR-BA,Salvador
TMT,-1.4895999430000002,-56.39680099,Trombetas Airport,medium_airport,BRA,BR-PA,Oriximiná
SJK,-23.22920036,-45.86149979,Professor Urbano Ernesto Stumpf Airport,medium_airport,BRA,BR-SP,São José Dos Campos
PFB,-28.243999,-52.326599,Lauro Kurtz Airport,medium_airport,BRA,BR-RS,Passo Fundo
PMW,-10.29150009,-48.35699844,Brigadeiro Lysias Rodrigues Airport,medium_airport,BRA,BR-TO,Palmas
GEL,-28.2817,-54.169102,Santo Ângelo Airport,medium_airport,BRA,BR-RS,Santo Ângelo
JPA,-7.145833015,-34.94861221,Presidente Castro Pinto International Airport,medium_airport,BRA,BR-PB,João Pessoa
JDO,-7.218959807999999,-39.27009964,Orlando Bezerra de Menezes Airport,small_airport,BRA,BR-CE,Juazeiro Do Norte
JOI,-26.22450066,-48.79740143,Lauro Carneiro de Loyola Airport,medium_airport,BRA,BR-SC,Joinville
CPV,-7.26992,-35.8964,Presidente João Suassuna Airport,medium_airport,BRA,BR-PB,Campina Grande
VCP,-23.00740051,-47.1344986,Viracopos International Airport,medium_airport,BRA,BR-SP,Campinas
LEC,-12.4822998,-41.27700043,Coronel Horácio de Mattos Airport,small_airport,BRA,BR-BA,Lençóis
LDB,-23.33359909,-51.13010025,Governador José Richa Airport,medium_airport,BRA,BR-PR,Londrina
MAB,-5.368589878,-49.13800049,João Correa da Rocha Airport,medium_airport,BRA,BR-PA,Marabá
POA,-29.99440002,-51.17139816,Salgado Filho Airport,medium_airport,BRA,BR-RS,Porto Alegre
MEU,-0.8898389999999999,-52.6022,Monte Dourado Airport,medium_airport,BRA,BR-PA,Almeirim
MGF,-23.47606,-52.016187,Regional de Maringá - Sílvio Name Júnior Airport,medium_airport,BRA,BR-PR,Maringá
MOC,-16.70689964,-43.81890106,Mário Ribeiro Airport,medium_airport,BRA,BR-MG,Montes Claros
MII,-22.19689941,-49.92639923,Frank Miloye Milenkowichi–Marília State Airport,medium_airport,BRA,BR-SP,Marília
MCZ,-9.510809898,-35.79169846,Zumbi dos Palmares Airport,medium_airport,BRA,BR-AL,Maceió
MCP,0.050664,-51.07220078,Alberto Alcolumbre Airport,medium_airport,BRA,BR-AP,Macapá
MNX,-5.81137991,-61.27830124,Manicoré Airport,medium_airport,BRA,BR-AM,Manicoré
NVT,-26.879998999999998,-48.651402000000004,Ministro Victor Konder International Airport,medium_airport,BRA,BR-SC,Navegantes
MEA,-22.34300041,-41.76599884,Macaé Airport,medium_airport,BRA,BR-RJ,Macaé
BGI,13.0746,-59.4925,Grantley Adams International Airport,medium_airport,BRB,BB-01,Bridgetown
BWN,4.944200039,114.9280014,Brunei International Airport,large_airport,BRN,BN-BM,Bandar Seri Begawan
PBH,27.40320015,89.42459869,Paro Airport,medium_airport,BTN,BT-11,Paro
YON,27.256399,91.514503,Yongphulla Airport,small_airport,BTN,BT-41,Tashigang
BUT,27.5622,90.7471,Bathpalathang Airport,small_airport,BTN,BT-33,Jakar
TLD,-22.18919945,29.12689972,Limpopo Valley Airport,small_airport,BWA,BW-CE,Tuli Lodge
FRW,-21.1595993,27.47450066,Francistown Airport,medium_airport,BWA,BW-NE,Francistown
GNZ,-21.69249916,21.65810013,Ghanzi Airport,small_airport,BWA,BW-GH,Ghanzi
JWA,-24.60230064,24.69099998,Jwaneng Airport,medium_airport,BWA,BW-SO,
BBK,-17.83289909,25.16239929,Kasane Airport,medium_airport,BWA,BW-NW,Kasane
MUB,-19.97260094,23.43110085,Maun Airport,medium_airport,BWA,BW-NW,Maun
ORP,-21.266701,25.3167,Orapa Airport,small_airport,BWA,BW-CE,Orapa
GBE,-24.555201,25.9182,Sir Seretse Khama International Airport,large_airport,BWA,BW-SE,Gaborone
PKW,-22.0583,27.8288,Selebi Phikwe Airport,medium_airport,BWA,BW-CE,
SWX,-18.37389946,21.83259964,Shakawe Airport,small_airport,BWA,BW-NW,Shakawe
BGF,4.398479939,18.51880074,Bangui M'Poko International Airport,medium_airport,CAF,CF-MP,Bangui
YBT,57.8894,-101.679001,Brochet Airport,medium_airport,CAN,CA-MB,Brochet
YBR,49.91,-99.951897,Brandon Municipal Airport,medium_airport,CAN,CA-MB,Brandon
XTL,58.7061,-98.512199,Tadoule Lake Airport,medium_airport,CAN,CA-MB,Tadoule Lake
YBL,49.950802,-125.271004,Campbell River Airport,medium_airport,CAN,CA-BC,Campbell River
YBK,64.29889679,-96.07779694,Baker Lake Airport,medium_airport,CAN,CA-NU,Baker Lake
YBC,49.1325,-68.204399,Baie Comeau Airport,medium_airport,CAN,CA-QC,Baie-Comeau
YBY,54.304199,-110.744003,Bonnyville Airport,medium_airport,CAN,CA-AB,Bonnyville
YBE,59.56140137,-108.4810028,Uranium City Airport,medium_airport,CAN,CA-SK,Uranium City
QBC,52.387501,-126.596001,Bella Coola Airport,medium_airport,CAN,CA-BC,Bella Coola
YBB,68.534401,-89.808098,Kugaaruk Airport,medium_airport,CAN,CA-NU,Kugaaruk
YBG,48.33060074,-70.99639893,CFB Bagotville,medium_airport,CAN,CA-QC,Bagotville
YBV,52.358897999999996,-97.018303,Berens River Airport,medium_airport,CAN,CA-MB,Berens River
YCD,49.05497022,-123.86986259999999,Nanaimo Airport,medium_airport,CAN,CA-BC,Nanaimo
YRF,53.68280029,-57.04190063,Cartwright Airport,medium_airport,CAN,CA-NL,Cartwright
YCB,69.10810089,-105.13800049999999,Cambridge Bay Airport,medium_airport,CAN,CA-NU,Cambridge Bay
YAZ,49.079833,-125.77558300000001,Tofino / Long Beach Airport,medium_airport,CAN,CA-BC,Tofino
YCG,49.29639816,-117.63200379999999,Castlegar/West Kootenay Regional Airport,medium_airport,CAN,CA-BC,Castlegar
YCH,47.007801,-65.449203,Miramichi Airport,medium_airport,CAN,CA-NB,Miramichi
YCL,47.990798999999996,-66.330299,Charlo Airport,medium_airport,CAN,CA-NB,Charlo
YCO,67.816704,-115.143997,Kugluktuk Airport,medium_airport,CAN,CA-NU,Kugluktuk
YCS,63.34690094,-90.73110199,Chesterfield Inlet Airport,medium_airport,CAN,CA-NU,Chesterfield Inlet
YCY,70.48609924,-68.51670074,Clyde River Airport,medium_airport,CAN,CA-NU,Clyde River
YDA,64.04309845,-139.128006,Dawson City Airport,medium_airport,CAN,CA-YT,Dawson City
YDF,49.21080017,-57.39139938,Deer Lake Airport,medium_airport,CAN,CA-NL,Deer Lake
YDN,51.10079956,-100.052002,Dauphin Barker Airport,medium_airport,CAN,CA-MB,Dauphin
YBX,51.4435997,-57.18529892,Lourdes de Blanc Sablon Airport,medium_airport,CAN,CA-QC,Lourdes-De-Blanc-Sablon
YAY,51.39189911,-56.08309937,St. Anthony Airport,medium_airport,CAN,CA-NL,St. Anthony
YAG,48.65420151,-93.43969727,Fort Frances Municipal Airport,medium_airport,CAN,CA-ON,Fort Frances
YKG,60.02719879,-69.99919891,Kangirsuk Airport,medium_airport,CAN,CA-QC,Kangirsuk
YDP,56.54919815,-61.68030167,Nain Airport,medium_airport,CAN,CA-NL,Nain
YAA,52.45249939,-125.3030014,Anahim Lake Airport,small_airport,CAN,CA-BC,Anahim Lake
ZEL,52.185001,-128.156994,Bella Bella (Campbell Island) Airport,small_airport,CAN,CA-BC,Bella Bella
YWM,52.56689835,-55.78469849,Williams Harbour Airport,small_airport,CAN,CA-NL,Williams Harbour
YSO,54.9105,-59.78507,Postville Airport,small_airport,CAN,CA-NL,Postville
YFX,52.37279892,-55.6739006,St. Lewis (Fox Harbour) Airport,small_airport,CAN,CA-NL,St. Lewis
YHA,52.52809906,-56.28609848,Port Hope Simpson Airport,small_airport,CAN,CA-NL,Port Hope Simpson
YRG,54.17969894,-58.45750046,Rigolet Airport,small_airport,CAN,CA-NL,Rigolet
YLE,63.13169861,-117.2460022,Whatì Airport,small_airport,CAN,CA-NT,Whatì
YFJ,64.190804,-114.07700200000001,Wekweètì Airport,small_airport,CAN,CA-NT,Wekweètì
SUR,52.70859909,-88.54190063,Summer Beaver Airport,small_airport,CAN,CA-ON,Summer Beaver
YAX,53.849201199999996,-89.57939911,Wapekeka Airport,small_airport,CAN,CA-ON,Angling Lake
WNN,52.89390182,-89.28919983,Wunnumin Lake Airport,small_airport,CAN,CA-ON,Wunnumin Lake
YNO,52.49000168,-92.97109985,North Spirit Lake Airport,small_airport,CAN,CA-ON,North Spirit Lake
XBE,53.96559906,-91.02719879,Bearskin Lake Airport,small_airport,CAN,CA-ON,Bearskin Lake
